ticker,appreciation,10bagger,table,permaticker,name,exchange,isdelisted,category,cusips,siccode,sicsector,sicindustry,famasector,famaindustry,sector,industry,scalemarketcap,scalerevenue,relatedtickers,currency,location,lastupdated,firstadded,firstpricedate,lastpricedate,firstquarter,lastquarter,secfilings,companysite
LEAT,1.8984,False,SEP,193283,Leatt Corp,OTC,N,Domestic,522132208,3751.0,Manufacturing,Motorcycles Bicycles & Parts,,Consumer Goods,Consumer Cyclical,Recreational Vehicles,1 - Nano,1 - Nano,,USD,South Africa,2020-01-14,2015-05-22,2007-05-16,2020-01-14,2011-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001456189,http://www.leatt.com
LECO,5.883549631708172,False,SEP,199574,Lincoln Electric Holdings Inc,NASDAQ,N,Domestic,533900106 533543104 533543203,3540.0,Manufacturing,Metalworkg Machinery & Equipment,,Machinery,Industrials,Tools & Accessories,4 - Mid,4 - Mid,LNE,USD,Ohio; U.S.A,2020-01-14,2014-09-30,1995-06-13,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000059527,http://www.lincolnelectric.com
LEDR,8.220779220779223,False,SEP,195055,Market Leader Inc,NASDAQ,Y,Domestic,57056R103 44183Y102,7310.0,Services,Services-Advertising,,Business Services,Consumer Cyclical,Advertising Agencies,3 - Small,2 - Micro,,USD,Washington; U.S.A,2018-10-16,2014-10-31,2004-12-10,2013-08-20,2002-12-31,2013-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001298978,
LEDS,0.014363354037267082,False,SEP,194752,SemiLEDs Corp,NASDAQ,N,Domestic,816645105 816645204,3674.0,Manufacturing,Semiconductors & Related Devices,,Electronic Equipment,Technology,Semiconductors,3 - Small,1 - Nano,,USD,Taiwan,2020-01-14,2015-01-02,2010-12-09,2020-01-14,2009-09-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001333822,http://www.semileds.com
LEE,8.461538461538463,False,SEP,199581,LEE ENTERPRISES Inc,NYSE,N,Domestic,523768109,2711.0,Manufacturing,Newspapers: Publishing Or Publishing & Printing,,Printing and Publishing,Consumer Cyclical,Publishing,4 - Mid,3 - Small,,USD,Iowa; U.S.A,2020-01-14,2015-01-21,1987-11-05,2020-01-14,1996-09-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000058361,http://www.lee.net
LEG,3.9165120593692015,False,SEP,199580,Leggett & Platt Inc,NYSE,N,Domestic,524660107,2510.0,Manufacturing,Household Furniture,,Consumer Goods,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4 - Mid,4 - Mid,,USD,Missouri; U.S.A,2020-01-14,2014-09-24,1987-11-05,2020-01-14,1997-09-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000058492,http://www.leggett.com
LEGC,1.6744186046511629,False,SEP,186526,Legacy Bancorp Inc,NASDAQ,Y,Domestic,52463G105,6036.0,Finance Insurance And Real Estate,Savings Institutions Not Federally Chartered,,Banking,Financial Services,Banks - Regional,2 - Micro,1 - Nano,,USD,Massachusetts; U.S.A,2019-09-03,2015-07-02,2005-10-26,2011-07-19,2003-12-31,2011-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001332199,
LEH,1.0,False,SEP,188897,Lehman Brothers Holdings Inc,NYSE,Y,Domestic,524908100,6211.0,Finance Insurance And Real Estate,Security Brokers Dealers & Flotation Companies,,Trading,Financial Services,Capital Markets,5 - Large,5 - Large,LEHMQ,USD,New York; U.S.A,2018-10-21,2015-05-21,1994-05-12,2012-03-05,1996-12-31,2008-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000806085,
LEN,7.4266263237518935,False,SEP,197459,Lennar Corp,NYSE,N,Domestic Primary,526057104 694351107,1520.0,Construction,General Bldg Contractors - Residential Bldgs,,Construction,Consumer Cyclical,Residential Construction,5 - Large,5 - Large,LEN.B,USD,Florida; U.S.A,2020-01-14,2014-09-29,1987-11-05,2020-01-14,1997-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920760,http://www.lennar.com
LEN.B,8.082644628099173,False,SEP,119299,Lennar Corp,NYSE,N,Domestic Secondary,526057302,1520.0,Construction,General Bldg Contractors - Residential Bldgs,,Construction,Consumer Cyclical,Residential Construction,,,LEN LENB,USD,Florida; U.S.A,2020-01-14,2018-05-25,2003-04-23,2020-01-14,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920760,http://www.lennar.com
LENS1,0.851063829787234,False,SEP,123816,Concord Camera Corp,NASDAQ,Y,Domestic,206156101 206156200,3861.0,Manufacturing,Photographic Equipment & Supplies,,Consumer Goods,Industrials,Business Equipment & Supplies,3 - Small,2 - Micro,LENS,USD,Florida; U.S.A,2019-06-28,2017-07-10,1988-07-12,2010-05-17,1996-12-31,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000831861,
LEU,0.002707334255832413,False,SEP,196553,Centrus Energy Corp,NYSEMKT,N,Domestic,15643U104 90333E207 90333E108,1400.0,Mining,Mining & Quarrying Of Nonmetallic Minerals (No Fuels),,Non-Metallic and Industrial Metal Mining,Basic Materials,Uranium,3 - Small,4 - Mid,USU,USD,Maryland; U.S.A,2020-01-14,2014-12-23,1998-07-23,2020-01-14,1997-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001065059,http://www.centrusenergy.com
LF,0.6930555555555555,False,SEP,195830,Leapfrog Enterprises Inc,NYSE,Y,Domestic,52186N106,3944.0,Manufacturing,Games Toys & Children'S Vehicles (No Dolls & Bicycles),,Recreation,Consumer Cyclical,Leisure,4 - Mid,3 - Small,,USD,California; U.S.A,2018-06-13,2015-04-04,2002-07-25,2016-04-04,2000-12-31,2015-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001138951,
LFC,1.0236460717009916,False,SEP,166504,China Life Insurance Co Ltd,NYSE,N,ADR,16939P106,6311.0,Finance Insurance And Real Estate,Life Insurance,,Insurance,Financial Services,Insurance - Life,5 - Large,5 - Large,2628.HK,USD,China,2020-01-14,2016-01-19,2003-12-17,2020-01-14,2000-12-31,2018-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001268896,http://www.e-chinalife.com
LFGRQ,0.33333333333333337,False,SEP,169586,Landamerica Financial Group Inc,NYSE,Y,Domestic,514936103 521029108,6361.0,Finance Insurance And Real Estate,Title Insurance,,Insurance,Financial Services,Insurance - Property & Casualty,3 - Small,4 - Mid,LFG,USD,Virginia; U.S.A,2019-07-22,2015-06-28,1991-10-01,2009-12-07,1996-09-30,2008-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000877355,
LFT,0.001953125,False,SEP,121114,Longtop Financial Technologies Ltd,NYSE,Y,ADR,54318P108,7371.0,Services,Services-Computer Programming Services,,Business Services,Technology,Information Technology Services,3 - Small,2 - Micro,LGFTY,USD,China,2018-10-16,2018-01-08,2007-10-25,2011-12-13,2004-12-31,2010-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001412494,
LFTC,2.0,False,SEP,120779,Lifestream Technologies Inc,NYSEMKT,Y,Domestic,53219K101,3841.0,Manufacturing,Surgical & Medical Instruments & Apparatus,,Medical Equipment,Healthcare,Medical Devices,2 - Micro,1 - Nano,,USD,Idaho; U.S.A,2018-10-16,2018-01-28,1997-05-09,2012-02-22,1996-03-31,2006-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001029738,
LFUGY,0.0844186046511628,False,SEP,114458,Li & Fung Ltd,OTC,N,ADR,501897102,,,,,,,None,,,,USD,New York; U.S.A,2020-01-14,2018-10-09,2010-01-20,2020-01-13,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001448591,http://www.lifung.com
LFUS,18.031620553359684,True,SEP,197763,Littelfuse Inc,NASDAQ,N,Domestic,537008104,3613.0,Manufacturing,Switchgear & Switchboard Apparatus,,Electrical Equipment,Technology,Electronic Components,4 - Mid,3 - Small,,USD,Illinois; U.S.A,2020-01-14,2015-03-15,1992-09-23,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000889331,http://www.littelfuse.com
LFVN,7.039408866995075,False,SEP,198118,Lifevantage Corp,NASDAQ,N,Domestic,53222K205 53222K106 53221T108,2834.0,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,Consumer Defensive,Household & Personal Products,3 - Small,2 - Micro,,USD,Utah; U.S.A,2020-01-14,2014-10-14,2004-10-05,2020-01-14,2003-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000849146,http://www.lifevantage.com
LGBT,2.1111111111111107,False,SEP,169125,Planetout Inc,NASDAQ,Y,Domestic,727058208 727058109,7389.0,Services,Services-Business Services Nec,,Business Services,Industrials,Specialty Business Services,2 - Micro,2 - Micro,,USD,California; U.S.A,2019-09-03,2016-05-10,2004-10-14,2009-06-10,2003-09-30,2009-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001287258,
LGCYQ,0.0537199124726477,False,SEP,194509,Legacy Reserves Inc,NASDAQ,Y,Domestic Primary,524707304 524706108,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,3 - Small,3 - Small,LGCYO LGCYP LGCY,USD,Texas; U.S.A,2019-12-13,2015-02-13,2007-01-12,2019-12-12,2004-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001735828,
LGF.B,3.0079681274900403,False,SEP,197362,Lions Gate Entertainment Corp,NYSE,N,Domestic Primary,535919203 535919500,7812.0,Services,Services-Motion Picture & Video Tape Production,,Entertainment,Consumer Cyclical,Entertainment,4 - Mid,4 - Mid,LGF LGF.A LGFB,USD,California; U.S.A,2020-01-14,2014-10-01,1998-11-17,2020-01-14,2000-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000929351,http://www.lionsgate.com
LGHS,0.0026,False,SEP,188934,Longhai Steel Inc,NASDAQ,Y,Domestic,54304R100,3310.0,Manufacturing,Steel Works Blast Furnaces & Rolling & Finishing Mills,,Steel Works Etc,Basic Materials,Steel,2 - Micro,3 - Small,ACTN,USD,China,2018-07-02,2015-12-14,2011-01-25,2015-05-29,2009-06-30,2012-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001296286,
LGL,3.535135135135135,False,SEP,199564,Lgl Group Inc,NYSEMKT,N,Domestic Primary,50186A108 551137102,3679.0,Manufacturing,Electronic Components Nec,,Electronic Equipment,Technology,Electronic Components,2 - Micro,3 - Small,,USD,Florida; U.S.A,2020-01-14,2014-10-31,1992-03-17,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000061004,http://www.lglgroup.com
LGN,1.4593023255813953,False,SEP,185842,Lodgian Inc,NYSEMKT,Y,Domestic,54021P403 54021P205,7011.0,Services,Hotels & Motels,,Restaraunts Hotels Motels,Consumer Cyclical,Resorts & Casinos,3 - Small,3 - Small,,USD,Georgia; U.S.A,2019-06-17,2015-11-26,2002-12-16,2010-04-16,2000-12-31,2009-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001066138,
LGND,7.4296690307328594,False,SEP,197798,Ligand Pharmaceuticals Inc,NASDAQ,N,Domestic,53220K504 53220K207 53220KAB4,2834.0,Manufacturing,Pharmaceutical Preparations,,Pharmaceutical Products,Healthcare,Biotechnology,4 - Mid,2 - Micro,LGNDZ,USD,California; U.S.A,2020-01-14,2014-10-17,1992-11-18,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000886163,http://www.ligand.com
LGTY,1.5162689804772234,False,SEP,168502,Logility Inc,NASDAQ,Y,Domestic,54140Y103,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,2 - Micro,1 - Nano,,USD,Georgia; U.S.A,2019-07-12,2015-07-10,1997-10-07,2009-07-08,1996-12-31,2008-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001043915,
LGVN,1.3454545454545452,False,SEP,123607,Logicvision Inc,NASDAQ,Y,Domestic,54140W107 54140W305,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,2 - Micro,1 - Nano,,USD,California; U.S.A,2018-10-16,2017-07-25,2001-10-31,2009-08-18,1999-12-31,2009-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001041418,
LH,2.810066127847171,False,SEP,197469,Laboratory Corp Of America Holdings,NYSE,N,Domestic,50540R409 50540R102,8071.0,Services,Services-Medical Laboratories,,Healthcare,Healthcare,Diagnostics & Research,5 - Large,5 - Large,,USD,North Carolina; U.S.A,2020-01-14,2014-12-19,1990-03-29,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920148,http://www.labcorp.com
LHCG,6.162312395775431,False,SEP,195017,LHC Group Inc,NASDAQ,N,Domestic,50187A107,8082.0,Services,Services-Home Health Care Services,,Healthcare,Healthcare,Medical Care Facilities,4 - Mid,4 - Mid,,USD,Louisiana; U.S.A,2020-01-14,2014-10-27,2005-06-09,2020-01-14,2003-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001303313,http://www.lhcgroup.com
LHO,7.140311804008911,False,SEP,196668,LaSalle Hotel Properties,NYSE,Y,Domestic Primary,517942108 517942504,6798.0,Finance Insurance And Real Estate,Real Estate Investment Trusts,,Trading,Real Estate,REIT - Hotel & Motel,4 - Mid,3 - Small,LHO-PH,USD,Maryland; U.S.A,2018-11-30,2014-12-10,1998-04-24,2018-11-30,1996-12-31,2018-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001053532,
LHX,4.786035361102788,False,SEP,199181,L3Harris Technologies Inc,NYSE,N,Domestic,413875105 502431109,3812.0,Manufacturing,Search Detection Navagation Guidance Aeronautical Sys,,Electronic Equipment,Industrials,Aerospace & Defense,5 - Large,4 - Mid,HRS,USD,Florida; U.S.A,2020-01-14,2014-10-08,1986-01-01,2020-01-14,1996-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000202058,http://www.l3harris.com
LIA,1.1079545454545454,False,SEP,189015,Liberty Acquisition Holdings Corp,NYSEMKT,Y,Domestic,53015Y107 53015Y206,4841.0,Transportation Communications Electric Gas And Sanitary Service,Cable & Other Pay Television Services,,Communication,Consumer Cyclical,Entertainment,3 - Small,,LIAU,USD,Spain,2018-07-02,2015-06-22,2008-02-12,2010-11-29,2007-09-30,2010-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001407539,
LIFE2,2.7245702005730656,False,SEP,196469,Life Technologies Corp,NASDAQ,Y,Domestic,53217V109 46185R100,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,5 - Large,4 - Mid,LIFE,USD,California; U.S.A,2019-04-23,2014-10-23,1999-02-26,2014-01-31,1998-03-31,2013-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001073431,
LIHR,1.877092300334768,False,SEP,121198,Lihir Gold Ltd,NASDAQ,Y,ADR,532349107,1040.0,Mining,Gold And Silver Ores,,Precious Metals,Basic Materials,Gold,4 - Mid,3 - Small,,USD,Ghana,2018-10-16,2018-01-05,1995-10-09,2010-08-27,2005-12-31,2009-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001000300,
LII,10.898598516075845,True,SEP,196510,Lennox International Inc,NYSE,N,Domestic,526107107,3585.0,Manufacturing,Air-Cond & Warm Air Heatg Equip & Comm & Indl Refrig Equip,,Machinery,Industrials,Specialty Industrial Machinery,5 - Large,4 - Mid,,USD,Texas; U.S.A,2020-01-14,2014-10-08,1999-07-29,2020-01-14,1998-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001069202,http://www.lennoxinternational.com
LIMC,1.5441176470588234,False,SEP,173491,Limco-Piedmont Inc,NASDAQ,Y,Domestic,53261T109,4581.0,Transportation Communications Electric Gas And Sanitary Service,Airports Flying Fields & Airport Terminal Services,,Transportation,Industrials,Airports & Air Services,2 - Micro,2 - Micro,,USD,Oklahoma; U.S.A,2019-09-03,2015-07-15,2007-07-19,2009-07-01,2005-12-31,2009-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001395943,
LIME,0.24419680572876856,False,SEP,196542,Lime Energy Co,NASDAQ,Y,Domestic,53261U304 53261U205 284868106,1700.0,Construction,Construction - Special Trade Contractors,,Construction,Industrials,Engineering & Construction,2 - Micro,2 - Micro,LIMED,USD,New Jersey; U.S.A,2019-09-09,2015-05-28,2000-01-31,2018-11-08,2000-12-31,2016-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001065860,
LIMS,3.6285714285714286,False,SEP,122671,STARLIMS Technologies Ltd,NASDAQ,Y,ADR,M8484K109,7372.0,Services,Services-Prepackaged Software,,Business Services,Technology,Software - Application,2 - Micro,1 - Nano,,USD,Israel,2018-10-16,2017-09-13,2007-05-24,2010-03-19,2004-12-31,2008-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001396278,
LINC,0.2215868477483917,False,SEP,195166,Lincoln Educational Services Corp,NASDAQ,N,Domestic,533535100,8200.0,Services,Services-Educational Services,,Personal Services,Consumer Defensive,Education & Training Services,3 - Small,3 - Small,,USD,New Jersey; U.S.A,2020-01-14,2014-10-27,2005-06-23,2020-01-14,2004-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001286613,http://www.lincolntech.edu
LINE,0.012829650748396294,False,SEP,194821,Linn Energy Llc,NASDAQ,Y,Domestic,536020100 53601P304,1311.0,Mining,Crude Petroleum & Natural Gas,,Petroleum and Natural Gas,Energy,Oil & Gas E&P,5 - Large,4 - Mid,LINEQ LNGG,USD,Texas; U.S.A,2018-11-13,2014-11-05,2006-01-17,2016-05-23,2004-12-31,2016-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001326428,
LINK,3.083333333333333,False,SEP,180388,Interlink Electronics Inc,NASDAQ,Y,Domestic,458751302 458751104,3577.0,Manufacturing,Computer Peripheral Equipment Nec,,Computers,Technology,Electronic Components,3 - Small,1 - Nano,,USD,California; U.S.A,2019-02-14,2016-09-26,1993-06-08,2019-02-14,1996-12-31,2018-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000828146,
LINU,0.019871794871794867,False,SEP,188441,LiNiu Technology Group,NASDAQ,Y,ADR,G47204105 G0539K108 G54971208,7900.0,Services,Services-Amusement & Recreation Services,,Entertainment,Consumer Cyclical,Leisure,2 - Micro,2 - Micro,AERL IKGH,USD,Macau,2018-08-28,2016-02-12,2008-10-17,2018-05-11,2008-12-31,2016-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001417754,
LION,19.07381615598885,True,SEP,198271,Fidelity Southern Corp,NASDAQ,Y,Domestic,316394105 316320100,6022.0,Finance Insurance And Real Estate,State Commercial Banks,,Banking,Financial Services,Banks - Regional - US,3 - Small,2 - Micro,,USD,Georgia; U.S.A,2019-06-28,2014-10-14,1994-10-31,2019-06-28,1996-12-31,2019-03-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000822662,
LIOX,4.956896551724138,False,SEP,196623,Lionbridge Technologies Inc,NASDAQ,Y,Domestic,536252109,7389.0,Services,Services-Business Services Nec,,Business Services,Industrials,Specialty Business Services,3 - Small,3 - Small,,USD,Massachusetts; U.S.A,2018-12-31,2014-10-21,1999-08-20,2017-02-28,1997-12-31,2016-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001058299,
LIQT,0.6437125748502994,False,SEP,194994,Liqtech International Inc,NYSEMKT,N,Domestic,53632A102 53632A201,3590.0,Manufacturing,Misc Industrial & Commercial Machinery & Equipment,,Machinery,Industrials,Pollution & Treatment Controls,2 - Micro,1 - Nano,,USD,Denmark,2020-01-14,2016-01-27,2011-08-31,2020-01-14,2011-03-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001307579,http://www.liqtech.com
LIQWF,0.05555555555555556,False,SEP,114934,Liquidation World Inc,NASDAQ,Y,ADR,53634D203,7389.0,Services,Services-Business Services Nec,,,Industrials,Specialty Business Services,,,,USD,Ontario; Canada,2018-10-16,2018-09-19,1996-08-07,2011-07-19,,,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001010473,
LITH,0.023387096774193542,False,SEP,111044,US Lithium Corp,OTC,N,Domestic,90351E105 90351E204,1000.0,Mining,Metal Mining,,Non-Metallic and Industrial Metal Mining,Basic Materials,Other Industrial Metals & Mining,1 - Nano,,ROSV,USD,California; U.S.A,2020-01-14,2019-04-04,2010-05-03,2020-01-14,2007-06-30,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001396054,http://www.uslithiumcorp.com
LIVE,0.2932110367641531,False,SEP,196755,LIVE VENTURES Inc,NASDAQ,N,Domestic,538144304 538142100 538142308,6799.0,Finance Insurance And Real Estate,Investors Nec,,Trading,Consumer Cyclical,Specialty Retail,2 - Micro,2 - Micro,LVDL,USD,Nevada; U.S.A,2020-01-14,2014-12-17,2002-01-29,2020-01-14,1996-09-30,2019-06-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001045742,http://www.liveventures.com
LIWA,0.0003696857670979667,False,SEP,194000,Lihua International Inc,NASDAQ,Y,Domestic,532352101,3350.0,Manufacturing,Rolling Drawing & Extruding Of Nonferrous Metals,,Steel Works Etc,Basic Materials,Aluminum,3 - Small,3 - Small,,USD,China,2019-05-30,2015-06-24,2009-09-04,2019-02-26,2007-12-31,2013-12-31,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0001399521,
LJPC,3.215,False,SEP,197463,La Jolla Pharmaceutical Co,NASDAQ,N,Domestic,503459604 503459505,2836.0,Manufacturing,Biological Products (No Disgnostic Substances),,Pharmaceutical Products,Healthcare,Biotechnology,3 - Small,1 - Nano,,USD,California; U.S.A,2020-01-14,2015-09-12,2012-03-01,2020-01-14,2010-12-31,2019-09-30,https://www.sec.gov/cgi-bin/browse-edgar?action=getcompany&CIK=0000920465,http://lajollapharmaceutical.com
